REF_AREA,Reference area,VAR,Indicator,OBS_VALUE,OBS_STATUS_1,Observation status
CHE,Switzerland,MAS_HW_35_44,Average annual hours worked by employed master's degree holders aged 35-44,1774.246,B,Time series break
CHE,Switzerland,MAS_EARNY_45_54,Average gross yearly earnings of employed master's degree holders aged 45-54,111703.4015,B,Time series break
CHE,Switzerland,PHD_EARNY,Average gross yearly earnings of employed doctorate holders,115800.449,B,Time series break
CHE,Switzerland,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",89.75858607,B,Time series break
CHE,Switzerland,PHD_HW_45_54,Average annual hours worked by employed doctorate holders aged 45-54,1917.18,B,Time series break
CHE,Switzerland,PHD_HW,Average annual hours worked by employed doctorate holders,1911.093,B,Time series break
CHE,Switzerland,PHD_EARNY_35_44,Average gross yearly earnings of employed doctorate holders aged 35-44,104560.2491,B,Time series break
CHE,Switzerland,PHD_TOC_PERMXPHD_TOC,"Doctorate holders in indefinite contracts, % of employees with a doctorate",78.35851807,B,Time series break
CHE,Switzerland,PHD_HW_55_64,Average annual hours worked by employed doctorate holders aged 55-64,1868.575,B,Time series break
CHE,Switzerland,MAS_HW,Average annual hours worked by employed master's degree holders,1825.942,B,Time series break
CHE,Switzerland,MAS_HW_25_34,Average annual hours worked by employed master's degree holders aged 25-34,1865.126,B,Time series break
CHE,Switzerland,MAS_HW_55_64,Average annual hours worked by employed master's degree holders aged 55-64,1798.598,B,Time series break
CHE,Switzerland,MAS_EARNY_25_34,Average gross yearly earnings of employed master's degree holders aged 25-34,72568.5819,B,Time series break
CHE,Switzerland,MAS_HW_45_54,Average annual hours worked by employed master's degree holders aged 45-54,1862.965,B,Time series break
CHE,Switzerland,PHD_HW_35_44,Average annual hours worked by employed doctorate holders aged 35-44,1884.639,B,Time series break
CHE,Switzerland,PHD_EARNY_25_34,Average gross yearly earnings of employed doctorate holders aged 25-34,81675.3213,B,Time series break
CHE,Switzerland,PHD_TOC_PERM_45_54XPHD_TOC_45_54,"Doctorate holders aged 45-54 in indefinite contracts, % of employees with a doctorate aged 45-54",93.41638998,B,Time series break
CHE,Switzerland,MAS_TOC_PERMXMAS_TOC,"Master's degree holders in indefinite contracts, % of employees with a master's degree",89.29913928,B,Time series break
CHE,Switzerland,PHD_EARNY_55_64,Average gross yearly earnings of employed doctorate holders aged 55-64,140173.6886,B,Time series break
CHE,Switzerland,MAS_EARNY_55_64,Average gross yearly earnings of employed master's degree holders aged 55-64,104476.8204,B,Time series break
CHE,Switzerland,PHD_TOC_PERM_25_34XPHD_TOC_25_34,"Doctorate holders aged 25-34 in indefinite contracts, % of employees with a doctorate aged 25-34",51.75506503,B,Time series break
BRA,Brazil,MAS_EARNY_25_34,Average gross yearly earnings of employed master's degree holders aged 25-34,41123.14051,B,Time series break
BRA,Brazil,MAS_EARNY_35_44,Average gross yearly earnings of employed master's degree holders aged 35-44,65972.70311,B,Time series break
COL,Colombia,MAS_HW,Average annual hours worked by employed master's degree holders,2244.12564,V,Unvalidated value
COL,Colombia,PHD_HW,Average annual hours worked by employed doctorate holders,2190.448549,V,Unvalidated value
AUT,Austria,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",88.16088546,U,Low reliability
AUT,Austria,PHD_TOC_PERM_45_54XPHD_TOC_45_54,"Doctorate holders aged 45-54 in indefinite contracts, % of employees with a doctorate aged 45-54",90.47553411,U,Low reliability
AUT,Austria,PHD_TOC_PERM_35_44XPHD_TOC_35_44,"Doctorate holders aged 35-44 in indefinite contracts, % of employees with a doctorate aged 35-44",85.53028399,U,Low reliability
GRC,Greece,PHD_TOC_PERM_35_44XPHD_TOC_35_44,"Doctorate holders aged 35-44 in indefinite contracts, % of employees with a doctorate aged 35-44",81.9680577,U,Low reliability
HUN,Hungary,PHD_TOC_PERM_25_34XPHD_TOC_25_34,"Doctorate holders aged 25-34 in indefinite contracts, % of employees with a doctorate aged 25-34",85.08220503,U,Low reliability
LTU,Lithuania,PHD_TOC_PERM_35_44XPHD_TOC_35_44,"Doctorate holders aged 35-44 in indefinite contracts, % of employees with a doctorate aged 35-44",77.77777778,U,Low reliability
LTU,Lithuania,PHD_TOC_PERM_45_54XPHD_TOC_45_54,"Doctorate holders aged 45-54 in indefinite contracts, % of employees with a doctorate aged 45-54",96.89029657,U,Low reliability
LTU,Lithuania,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",98.8028169,U,Low reliability
POL,Poland,PHD_TOC_PERM_25_34XPHD_TOC_25_34,"Doctorate holders aged 25-34 in indefinite contracts, % of employees with a doctorate aged 25-34",89.73221117,U,Low reliability
POL,Poland,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",99.23645908,U,Low reliability
SVN,Slovenia,PHD_TOC_PERM_35_44XPHD_TOC_35_44,"Doctorate holders aged 35-44 in indefinite contracts, % of employees with a doctorate aged 35-44",95.53721792,U,Low reliability
SVN,Slovenia,PHD_TOC_PERM_25_34XPHD_TOC_25_34,"Doctorate holders aged 25-34 in indefinite contracts, % of employees with a doctorate aged 25-34",74.09536693,U,Low reliability
SVN,Slovenia,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",98.6859788,U,Low reliability
HRV,Croatia,PHD_TOC_PERM_35_44XPHD_TOC_35_44,"Doctorate holders aged 35-44 in indefinite contracts, % of employees with a doctorate aged 35-44",80.0459594,U,Low reliability
MLT,Malta,PHD_TOC_PERMXPHD_TOC,"Doctorate holders in indefinite contracts, % of employees with a doctorate",92.12662338,U,Low reliability
CZE,Czechia,PHD_TOC_PERM_25_34XPHD_TOC_25_34,"Doctorate holders aged 25-34 in indefinite contracts, % of employees with a doctorate aged 25-34",91.01181305,U,Low reliability
ITA,Italy,PHD_TOC_PERM_25_34XPHD_TOC_25_34,"Doctorate holders aged 25-34 in indefinite contracts, % of employees with a doctorate aged 25-34",46.50764448,U,Low reliability
MLT,Malta,MAS_TOC_PERM_55_64XMAS_TOC_55_64,"Master's degree holders aged 55-64 in indefinite contracts, % of employees with a master's degree aged 55-64",94.39324117,U,Low reliability
HRV,Croatia,PHD_TOC_PERM_45_54XPHD_TOC_45_54,"Doctorate holders aged 45-54 in indefinite contracts, % of employees with a doctorate aged 45-54",100,U,Low reliability
HRV,Croatia,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",100,U,Low reliability
BEL,Belgium,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",100,U,Low reliability
CZE,Czechia,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",100,U,Low reliability
EST,Estonia,PHD_TOC_PERM_45_54XPHD_TOC_45_54,"Doctorate holders aged 45-54 in indefinite contracts, % of employees with a doctorate aged 45-54",100,U,Low reliability
HUN,Hungary,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",100,U,Low reliability
NOR,Norway,PHD_TOC_PERM_55_64XPHD_TOC_55_64,"Doctorate holders aged 55-64 in indefinite contracts, % of employees with a doctorate aged 55-64",100,U,Low reliability
BGR,Bulgaria,PHD_TOC_PERMXPHD_TOC,"Doctorate holders in indefinite contracts, % of employees with a doctorate",100,U,Low reliability
BRA,Brazil,PHD_EARNY_25_34,Average gross yearly earnings of employed doctorate holders aged 25-34,49810.42574,B,Time series break
BRA,Brazil,PHD_EARNY_35_44,Average gross yearly earnings of employed doctorate holders aged 35-44,71977.40893,B,Time series break
AUT,Austria,PHD_EARNY_35_44,Average gross yearly earnings of employed doctorate holders aged 35-44,NA,Q,Missing value; suppressed
GRC,Greece,PHD_EARNY_35_44,Average gross yearly earnings of employed doctorate holders aged 35-44,NA,Q,Missing value; suppressed
ISL,Iceland,PHD_EARNY_35_44,Average gross yearly earnings of employed doctorate holders aged 35-44,NA,Q,Missing value; suppressed
SVK,Slovak Republic,PHD_EARNY_35_44,Average gross yearly earnings of employed doctorate holders aged 35-44,NA,Q,Missing value; suppressed
HRV,Croatia,PHD_EARNY_35_44,Average gross yearly earnings of employed doctorate holders aged 35-44,NA,Q,Missing value; suppressed
ROU,Romania,PHD_EARNY,Average gross yearly earnings of employed doctorate holders,NA,Q,Missing value; suppressed
DNK,Denmark,PHD_EARNY_55_64,Average gross yearly earnings of employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
GRC,Greece,PHD_EARNY_55_64,Average gross yearly earnings of employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
LUX,Luxembourg,PHD_EARNY_55_64,Average gross yearly earnings of employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
TUR,Türkiye,PHD_EARNY_55_64,Average gross yearly earnings of employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
HRV,Croatia,PHD_EARNY_55_64,Average gross yearly earnings of employed doctorate holders aged 55-64,NA,Q,Missing value; suppressed
AUT,Austria,PHD_EARNY_45_54,Average gross yearly earnings of employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
DNK,Denmark,PHD_EARNY_45_54,Average gross yearly earnings of employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
GRC,Greece,PHD_EARNY_45_54,Average gross yearly earnings of employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
ISL,Iceland,PHD_EARNY_45_54,Average gross yearly earnings of employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
LTU,Lithuania,PHD_EARNY_45_54,Average gross yearly earnings of employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
HRV,Croatia,PHD_EARNY_45_54,Average gross yearly earnings of employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
CYP,Cyprus,PHD_EARNY_45_54,Average gross yearly earnings of employed doctorate holders aged 45-54,NA,Q,Missing value; suppressed
